timestamps population node_ids
1161.01 v1 272
1166.763 v1 272
1172.661 v1 272
1180.372 v1 272
1191.302 v1 272
1202.053 v1 272
1208.728 v1 272
1214.12 v1 272
1219.676 v1 272
1225.124 v1 272
1230.182 v1 272
1234.934 v1 272
1692.148 v1 272
1239.773 v1 272
1251.042 v1 272
1259.407 v1 272
1267.676 v1 272
1274.155 v1 272
1285.996 v1 272
1294.1 v1 272
1317.481 v1 272
1336.95 v1 272
1348.071 v1 272
1365.346 v1 272
1371.301 v1 272
1376.006 v1 272
1380.777 v1 272
1244.953 v1 272
589.649 v1 272
2942.965 v1 272
2955.133 v1 272
1650.851 v1 273
1658.428 v1 273
1664.165 v1 273
1671.304 v1 273
1679.898 v1 273
1697.921 v1 273
1704.029 v1 273
1711.364 v1 273
1719.396 v1 273
1724.359 v1 273
1728.704 v1 273
1733.503 v1 273
1749.427 v1 273
1754.486 v1 273
1758.926 v1 273
1763.158 v1 273
1767.078 v1 273
1771.68 v1 273
1777.834 v1 273
1786.847 v1 273
1793.708 v1 273
1802.042 v1 273
1809.219 v1 273
1839.983 v1 273
1846.813 v1 273
1852.797 v1 273
1860.99 v1 273
1640.125 v1 273
1867.341 v1 273
1630.455 v1 273
1617.912 v1 273
1375.143 v1 273
1379.69 v1 273
1384.632 v1 273
1390.831 v1 273
1413.247 v1 273
1422.113 v1 273
1439.272 v1 273
1445.243 v1 273
1455.694 v1 273
1463.354 v1 273
1469.51 v1 273
1478.323 v1 273
1485.882 v1 273
1495.069 v1 273
1501.416 v1 273
1506.94 v1 273
1512.409 v1 273
1519.616 v1 273
1537.03 v1 273
1554.489 v1 273
1565.713 v1 273
1573.639 v1 273
1581.31 v1 273
1592.23 v1 273
1601.902 v1 273
1607.128 v1 273
1612.864 v1 273
1624.138 v1 273
1882.545 v1 273
1892.5 v1 273
1904.696 v1 273
2222.154 v1 273
2227.534 v1 273
2232.474 v1 273
2237.956 v1 273
2242.406 v1 273
2247.392 v1 273
2254.627 v1 273
2261.802 v1 273
2266.582 v1 273
2271.004 v1 273
2276.847 v1 273
2283.728 v1 273
2293.8 v1 273
2317.191 v1 273
2323.838 v1 273
2329.214 v1 273
2335.324 v1 273
2345.26 v1 273
2354.432 v1 273
2366.212 v1 273
2399.405 v1 273
2430.784 v1 273
2438.559 v1 273
2443.321 v1 273
2448.609 v1 273
2454.039 v1 273
2458.956 v1 273
2217.132 v1 273
2209.104 v1 273
2200.556 v1 273
2187.086 v1 273
1913.748 v1 273
1922.601 v1 273
1932.351 v1 273
1944.116 v1 273
1975.483 v1 273
1981.461 v1 273
1985.872 v1 273
1991.876 v1 273
1999.884 v1 273
2005.593 v1 273
2010.089 v1 273
2014.396 v1 273
2022.378 v1 273
1369.865 v1 273
2046.262 v1 273
2078.213 v1 273
2084.269 v1 273
2090.49 v1 273
2111.654 v1 273
2116.52 v1 273
2121.536 v1 273
2129.137 v1 273
2136.754 v1 273
2143.595 v1 273
2150.023 v1 273
2162.373 v1 273
2172.124 v1 273
2178.506 v1 273
2054.586 v1 273
2949.28 v1 272
1344.433 v1 273
1309.73 v1 273
596.985 v1 273
605.201 v1 273
614.853 v1 273
623.362 v1 273
628.653 v1 273
633.31 v1 273
637.647 v1 273
641.996 v1 273
647.041 v1 273
654.165 v1 273
661.508 v1 273
667.5 v1 273
673.201 v1 273
678.974 v1 273
685.583 v1 273
692.276 v1 273
700.311 v1 273
706.566 v1 273
712.387 v1 273
717.686 v1 273
724.78 v1 273
740.505 v1 273
748.425 v1 273
754.873 v1 273
761.672 v1 273
768.305 v1 273
773.924 v1 273
589.07 v1 273
794.444 v1 273
578.093 v1 273
558.819 v1 273
2959.521 v1 272
2964.107 v1 272
2968.325 v1 272
2972.56 v1 272
2977.401 v1 272
2982.051 v1 272
2986.048 v1 272
2989.991 v1 272
2994.469 v1 272
61.492 v1 273
68.028 v1 273
75.519 v1 273
146.923 v1 273
161.675 v1 273
269.667 v1 273
326.305 v1 273
360.318 v1 273
388.587 v1 273
453.31 v1 273
478.621 v1 273
514.601 v1 273
520.316 v1 273
526.667 v1 273
533.863 v1 273
539.458 v1 273
545.756 v1 273
552.308 v1 273
567.508 v1 273
810.089 v1 273
824.286 v1 273
830.152 v1 273
1106.881 v1 273
1115.014 v1 273
1120.701 v1 273
1133.308 v1 273
1144.749 v1 273
1151.262 v1 273
1156.704 v1 273
1163.227 v1 273
1168.932 v1 273
1175.156 v1 273
1182.32 v1 273
1190.322 v1 273
1197.828 v1 273
1206.301 v1 273
1211.852 v1 273
1217.324 v1 273
1223.259 v1 273
1228.275 v1 273
1232.841 v1 273
1237.788 v1 273
1243.723 v1 273
1254.255 v1 273
1265.335 v1 273
1271.202 v1 273
1277.179 v1 273
1284.854 v1 273
1291.452 v1 273
1100.195 v1 273
1093.508 v1 273
1087.364 v1 273
1081.745 v1 273
835.325 v1 273
843.379 v1 273
849.014 v1 273
855.288 v1 273
862.016 v1 273
868.072 v1 273
872.842 v1 273
877.641 v1 273
892.202 v1 273
902.128 v1 273
909.58 v1 273
956.226 v1 273
963.32 v1 273
1322.982 v1 273
968.592 v1 273
981.853 v1 273
989.903 v1 273
1003.506 v1 273
1016.172 v1 273
1022.401 v1 273
1030.042 v1 273
1037.457 v1 273
1042.893 v1 273
1049.266 v1 273
1056.115 v1 273
1061.273 v1 273
1067.218 v1 273
1073.991 v1 273
975.66 v1 273
581.382 v1 272
574.288 v1 272
567.799 v1 272
2196.991 v1 270
2205.171 v1 270
2212.497 v1 270
2217.49 v1 270
2221.933 v1 270
2226.087 v1 270
2230.53 v1 270
2234.661 v1 270
2239.273 v1 270
2244.635 v1 270
2255.848 v1 270
2263.822 v1 270
2269.823 v1 270
2280.981 v1 270
2290.396 v1 270
2306.202 v1 270
2313.723 v1 270
2321.128 v1 270
2326.833 v1 270
2333.855 v1 270
2343.02 v1 270
2349.972 v1 270
2357.513 v1 270
2376.175 v1 270
2385.591 v1 270
2401.027 v1 270
2428.522 v1 270
2187.223 v1 270
2438.78 v1 270
2177.12 v1 270
2156.927 v1 270
2000.244 v1 270
2004.156 v1 270
2007.927 v1 270
2011.575 v1 270
2015.332 v1 270
2020.038 v1 270
2028.896 v1 270
2035.853 v1 270
2041.863 v1 270
2047.254 v1 270
2051.585 v1 270
2055.657 v1 270
2060.058 v1 270
2067.413 v1 270
2077.021 v1 270
2081.838 v1 270
2086.77 v1 270
2092.677 v1 270
2103.794 v1 270
2111.61 v1 270
2117.039 v1 270
2121.73 v1 270
2126.615 v1 270
2132.424 v1 270
2138.472 v1 270
2143.433 v1 270
2149.468 v1 270
2168.552 v1 270
2444.017 v1 270
2449.357 v1 270
2454.11 v1 270
2724.326 v1 270
2728.862 v1 270
2733.634 v1 270
2740.853 v1 270
2752.027 v1 270
2758.905 v1 270
2766.109 v1 270
2771.145 v1 270
2775.446 v1 270
2779.846 v1 270
2784.415 v1 270
2788.407 v1 270
2792.522 v1 270
2797.786 v1 270
2806.157 v1 270
2818.963 v1 270
2826.276 v1 270
2835.218 v1 270
2843.479 v1 270
2852.313 v1 270
2859.63 v1 270
2864.917 v1 270
2869.555 v1 270
2874.657 v1 270
2881.542 v1 270
2898.045 v1 270
2916.293 v1 270
2718.216 v1 270
2688.982 v1 270
2680.814 v1 270
2655.237 v1 270
2458.261 v1 270
2461.985 v1 270
2465.861 v1 270
2469.553 v1 270
2473.433 v1 270
2478.099 v1 270
2484.281 v1 270
2518.609 v1 270
2525.764 v1 270
2531.487 v1 270
2537.146 v1 270
2547.529 v1 270
2555.205 v1 270
1995.276 v1 270
2560.653 v1 270
2571.561 v1 270
2576.687 v1 270
2582.08 v1 270
2590.491 v1 270
2603.412 v1 270
2608.36 v1 270
2613.1 v1 270
2619.089 v1 270
2626.997 v1 270
2634.777 v1 270
2640.433 v1 270
2645.372 v1 270
2649.88 v1 270
2566.252 v1 270
2938.529 v1 270
1989.644 v1 270
1978.565 v1 270
1310.631 v1 270
1319.74 v1 270
1328.83 v1 270
1336.576 v1 270
1341.614 v1 270
1346.655 v1 270
1352.795 v1 270
1363.486 v1 270
1370.498 v1 270
1375.392 v1 270
1379.772 v1 270
1384.611 v1 270
1389.348 v1 270
1395.513 v1 270
1411.401 v1 270
1418.724 v1 270
1427.25 v1 270
1434.757 v1 270
1439.972 v1 270
1444.549 v1 270
1449.94 v1 270
1457.262 v1 270
1464.672 v1 270
1471.578 v1 270
1478.8 v1 270
1484.563 v1 270
1489.668 v1 270
1301.079 v1 270
1494.22 v1 270
1295.034 v1 270
1284.268 v1 270
1097.206 v1 270
1102.175 v1 270
1107.043 v1 270
1112.44 v1 270
1118.304 v1 270
1125.131 v1 270
1142.915 v1 270
1153.268 v1 270
1159.979 v1 270
1165.607 v1 270
1172.208 v1 270
1179.608 v1 270
1190.658 v1 270
1198.076 v1 270
1204.138 v1 270
1209.831 v1 270
1214.226 v1 270
1218.893 v1 270
1224.067 v1 270
1228.994 v1 270
1234.237 v1 270
1240.233 v1 270
1246.05 v1 270
1252.598 v1 270
1265.814 v1 270
1272.386 v1 270
1278.617 v1 270
1289.583 v1 270
1499.139 v1 270
1503.509 v1 270
1507.702 v1 270
1750.504 v1 270
1755.228 v1 270
1759.86 v1 270
1764.564 v1 270
1770.371 v1 270
1777.42 v1 270
1784.096 v1 270
1795.216 v1 270
1807.182 v1 270
1838.686 v1 270
1846.199 v1 270
1851.456 v1 270
1855.776 v1 270
1859.999 v1 270
1864.439 v1 270
1868.865 v1 270
1875.318 v1 270
1884.551 v1 270
1891.993 v1 270
1897.91 v1 270
1910.234 v1 270
1921.867 v1 270
1931.305 v1 270
1942.302 v1 270
1948.574 v1 270
1954.502 v1 270
1961.279 v1 270
1743.888 v1 270
1734.15 v1 270
1729.358 v1 270
1724.711 v1 270
1513.187 v1 270
1534.323 v1 270
1544.827 v1 270
1556.051 v1 270
1567.323 v1 270
1573.38 v1 270
1578.543 v1 270
1584.435 v1 270
1590.076 v1 270
1597.512 v1 270
1602.443 v1 270
1607.281 v1 270
1611.955 v1 270
1984.464 v1 270
1616.249 v1 270
1625.581 v1 270
1631.31 v1 270
1640.315 v1 270
1649.175 v1 270
1656.834 v1 270
1662.28 v1 270
1668.157 v1 270
1676.627 v1 270
1683.831 v1 270
1694.167 v1 270
1701.259 v1 270
1708.575 v1 270
1718.4 v1 270
1620.65 v1 270
2945.743 v1 270
2953.428 v1 270
2958.432 v1 270
2168.194 v1 271
2175.366 v1 271
2181.817 v1 271
2188.887 v1 271
2194.897 v1 271
2201.639 v1 271
2207.034 v1 271
2213.222 v1 271
2217.799 v1 271
2221.848 v1 271
2226.045 v1 271
2230.541 v1 271
2235.296 v1 271
2240.29 v1 271
2246.205 v1 271
2258.841 v1 271
2264.255 v1 271
2268.747 v1 271
2275.422 v1 271
2284.871 v1 271
2323.403 v1 271
2402.676 v1 271
2425.438 v1 271
2432.62 v1 271
2439.048 v1 271
2444.126 v1 271
2450.532 v1 271
2149.943 v1 271
2455.864 v1 271
2143.405 v1 271
2122.41 v1 271
1772.514 v1 271
1778.505 v1 271
1784.352 v1 271
1793.313 v1 271
1810.059 v1 271
1841.477 v1 271
1849.826 v1 271
1857.925 v1 271
1867.373 v1 271
1912.921 v1 271
1931.242 v1 271
1942.297 v1 271
1948.59 v1 271
1969.447 v1 271
1978.102 v1 271
1983.006 v1 271
1987.811 v1 271
1993.09 v1 271
1999.852 v1 271
2004.889 v1 271
2009.037 v1 271
2013.383 v1 271
2034.193 v1 271
2040.805 v1 271
2049.537 v1 271
2081.569 v1 271
2089.694 v1 271
2137.045 v1 271
2461.054 v1 271
2466.316 v1 271
2472.088 v1 271
2956.55 v1 271
2961.394 v1 271
2967.263 v1 271
2972.744 v1 271
2979.832 v1 271
2986.596 v1 271
2992.068 v1 271
2997.592 v1 271
58.843 v1 272
66.699 v1 272
74.595 v1 272
98.008 v1 272
138.111 v1 272
147.399 v1 272
235.073 v1 272
266.612 v1 272
327.762 v1 272
340.574 v1 272
361.116 v1 272
509.374 v1 272
518.641 v1 272
527.754 v1 272
535.717 v1 272
541.626 v1 272
547.854 v1 272
553.927 v1 272
561.095 v1 272
2951.718 v1 271
2946.294 v1 271
2941.439 v1 271
2936.399 v1 271
2477.532 v1 271
2483.188 v1 271
2517.719 v1 271
2527.52 v1 271
2536.896 v1 271
2565.133 v1 271
2576.255 v1 271
2611.328 v1 271
2641.381 v1 271
2679.227 v1 271
2686.016 v1 271
2692.43 v1 271
2716.094 v1 271
1766.07 v1 271
2721.483 v1 271
2733.666 v1 271
2742.996 v1 271
2750.975 v1 271
2757.785 v1 271
2770.061 v1 271
2776.433 v1 271
2781.046 v1 271
2784.967 v1 271
2789.024 v1 271
2794.832 v1 271
2858.726 v1 271
2868.211 v1 271
2917.274 v1 271
2726.838 v1 271
1760.683 v1 271
1755.411 v1 271
1749.223 v1 271
708.896 v1 271
712.655 v1 271
716.385 v1 271
720.883 v1 271
735.047 v1 271
744.779 v1 271
754.492 v1 271
765.133 v1 271
770.359 v1 271
776.435 v1 271
788.847 v1 271
800.059 v1 271
819.331 v1 271
827.024 v1 271
833.323 v1 271
847.737 v1 271
865.632 v1 271
921.36 v1 271
942.931 v1 271
952.756 v1 271
959.543 v1 271
965.615 v1 271
971.468 v1 271
977.334 v1 271
982.502 v1 271
988.886 v1 271
999.068 v1 271
704.952 v1 271
698.107 v1 271
681.096 v1 271
675.227 v1 271
2963.33 v1 270
2968.25 v1 270
2973.892 v1 270
2980.676 v1 270
2986.166 v1 270
2990.263 v1 270
2994.301 v1 270
2998.316 v1 270
61.458 v1 271
134.922 v1 271
141.553 v1 271
223.599 v1 271
231.887 v1 271
1016.961 v1 271
239.681 v1 271
329.853 v1 271
347.806 v1 271
508.781 v1 271
516.596 v1 271
522.904 v1 271
530.221 v1 271
535.843 v1 271
541.275 v1 271
629.872 v1 271
636.736 v1 271
643.95 v1 271
663.408 v1 271
669.329 v1 271
322.529 v1 271
2465.505 v1 273
1032.986 v1 271
1069.918 v1 271
1470.917 v1 271
1477.798 v1 271
1485.153 v1 271
1490.819 v1 271
1495.408 v1 271
1500.28 v1 271
1505.576 v1 271
1511.192 v1 271
1529.641 v1 271
1565.276 v1 271
1574.73 v1 271
1582.555 v1 271
1599.025 v1 271
1611.863 v1 271
1621.467 v1 271
1628.429 v1 271
1657.612 v1 271
1666.519 v1 271
1678.33 v1 271
1685.812 v1 271
1697.226 v1 271
1703.983 v1 271
1710.445 v1 271
1719.476 v1 271
1724.229 v1 271
1728.139 v1 271
1732.114 v1 271
1463.663 v1 271
1456.652 v1 271
1449.668 v1 271
1444.756 v1 271
1104.184 v1 271
1120.063 v1 271
1149.635 v1 271
1157.045 v1 271
1164.426 v1 271
1175.029 v1 271
1190.75 v1 271
1201.94 v1 271
1207.733 v1 271
1212.033 v1 271
1216.826 v1 271
1222.152 v1 271
1227.251 v1 271
1058.221 v1 271
1232.188 v1 271
1244.302 v1 271
1270.459 v1 271
1282.262 v1 271
1290.139 v1 271
1313.322 v1 271
1335.507 v1 271
1342.966 v1 271
1371.642 v1 271
1378.672 v1 271
1387.017 v1 271
1414.817 v1 271
1434.727 v1 271
1440.181 v1 271
1237.434 v1 271
2473.593 v1 273
2480.316 v1 273
2486.071 v1 273
106.235 v1 276
143.667 v1 276
229.101 v1 276
239.531 v1 276
247.678 v1 276
268.41 v1 276
356.672 v1 276
366.773 v1 276
489.601 v1 276
506.418 v1 276
513.733 v1 276
518.231 v1 276
522.768 v1 276
528.064 v1 276
533.287 v1 276
537.776 v1 276
542.328 v1 276
547.244 v1 276
552.9 v1 276
558.854 v1 276
566.227 v1 276
573.919 v1 276
582.285 v1 276
589.552 v1 276
594.289 v1 276
598.979 v1 276
604.614 v1 276
96.776 v1 276
612.95 v1 276
80.168 v1 276
62.997 v1 276
2720.518 v1 275
2726.175 v1 275
2733.57 v1 275
2744.234 v1 275
2753.943 v1 275
2761.396 v1 275
2770.459 v1 275
2776.064 v1 275
2780.345 v1 275
2784.314 v1 275
2788.295 v1 275
2792.725 v1 275
2804.741 v1 275
2843.352 v1 275
2898.037 v1 275
2909.56 v1 275
2934.563 v1 275
2939.613 v1 275
2944.04 v1 275
2949.072 v1 275
2954.506 v1 275
2960.508 v1 275
2967.285 v1 275
2976.827 v1 275
2984.368 v1 275
2989.271 v1 275
2994.572 v1 275
70.494 v1 276
620.389 v1 276
626.588 v1 276
630.973 v1 276
819.499 v1 276
828.713 v1 276
833.956 v1 276
840.035 v1 276
848.478 v1 276
855.812 v1 276
862.46 v1 276
867.976 v1 276
872.203 v1 276
876.592 v1 276
883.412 v1 276
892.291 v1 276
903.3 v1 276
918.922 v1 276
939.29 v1 276
947.771 v1 276
953.84 v1 276
959.028 v1 276
964.209 v1 276
969.575 v1 276
975.211 v1 276
980.62 v1 276
986.117 v1 276
992.283 v1 276
998.584 v1 276
1005.244 v1 276
1013.28 v1 276
804.356 v1 276
797.386 v1 276
791.007 v1 276
785.384 v1 276
635.801 v1 276
640.349 v1 276
645.204 v1 276
651.731 v1 276
657.49 v1 276
663.144 v1 276
668.298 v1 276
674.221 v1 276
680.005 v1 276
686.175 v1 276
693.792 v1 276
702.27 v1 276
707.634 v1 276
2714.074 v1 275
711.631 v1 276
719.401 v1 276
724.37 v1 276
731.819 v1 276
738.67 v1 276
744.807 v1 276
749.418 v1 276
754.146 v1 276
758.385 v1 276
762.791 v1 276
766.924 v1 276
770.562 v1 276
774.47 v1 276
779.334 v1 276
715.292 v1 276
1019.779 v1 276
2691.398 v1 275
2677.492 v1 275
1755.192 v1 275
1759.282 v1 275
1763.441 v1 275
1767.54 v1 275
1772.885 v1 275
1780.096 v1 275
1793.325 v1 275
1811.638 v1 275
1845.179 v1 275
1859.343 v1 275
1868.18 v1 275
1890.005 v1 275
1927.869 v1 275
1937.857 v1 275
1944.288 v1 275
1949.828 v1 275
1958.007 v1 275
1966.474 v1 275
1973.511 v1 275
1978.804 v1 275
1983.583 v1 275
1988.166 v1 275
1993.527 v1 275
1999.947 v1 275
2004.801 v1 275
2009.726 v1 275
2015.473 v1 275
1749.983 v1 275
2040.237 v1 275
1741.193 v1 275
1727.907 v1 275
1467.751 v1 275
1474.772 v1 275
1483.087 v1 275
1491.089 v1 275
1497.122 v1 275
1502.576 v1 275
1507.839 v1 275
1513.407 v1 275
1532.002 v1 275
1557.162 v1 275
1568.564 v1 275
1576.916 v1 275
1584.795 v1 275
1596.445 v1 275
1606.65 v1 275
1613.815 v1 275
1627.28 v1 275
1657.043 v1 275
1663.092 v1 275
1670.633 v1 275
1677.326 v1 275
1682.565 v1 275
1693.24 v1 275
1702.026 v1 275
1707.592 v1 275
1716.893 v1 275
1723.206 v1 275
1732.584 v1 275
2047.405 v1 275
2053.731 v1 275
2078.931 v1 275
2401.169 v1 275
2428.531 v1 275
2436.897 v1 275
2441.803 v1 275
2448.094 v1 275
2454.805 v1 275
2460.464 v1 275
2465.967 v1 275
2470.871 v1 275
2475.669 v1 275
2480.452 v1 275
2486.203 v1 275
2505.959 v1 275
2517.694 v1 275
2526.261 v1 275
2532.919 v1 275
2557.379 v1 275
2566.475 v1 275
2573.671 v1 275
2581.506 v1 275
2603.684 v1 275
2609.182 v1 275
2619.027 v1 275
2633.861 v1 275
2642.092 v1 275
2648.731 v1 275
2661.351 v1 275
2345.563 v1 275
2329.414 v1 275
2322.332 v1 275
2312.371 v1 275
2084.657 v1 275
2090.187 v1 275
2102.873 v1 275
2112.309 v1 275
2118.232 v1 275
2124.548 v1 275
2135.551 v1 275
2143.177 v1 275
2148.531 v1 275
2155.442 v1 275
2165.246 v1 275
2171.668 v1 275
2177.268 v1 275
2684.689 v1 275
2183.744 v1 275
2200.426 v1 275
2206.587 v1 275
2213.915 v1 275
2219.041 v1 275
2223.426 v1 275
2227.825 v1 275
2232.525 v1 275
2237.311 v1 275
2241.56 v1 275
2246.443 v1 275
2261.552 v1 275
2269.042 v1 275
2287.048 v1 275
2190.414 v1 275
1024.803 v1 276
1030.128 v1 276
1036.856 v1 276
2143.607 v1 276
2148.325 v1 276
2153.378 v1 276
2161.236 v1 276
2170.914 v1 276
2178.125 v1 276
2190.161 v1 276
2198.522 v1 276
2204.67 v1 276
2211.776 v1 276
2216.616 v1 276
2220.417 v1 276
2223.86 v1 276
2227.229 v1 276
2230.545 v1 276
2233.881 v1 276
2237.189 v1 276
2240.453 v1 276
2244.033 v1 276
2247.971 v1 276
2252.474 v1 276
2257.325 v1 276
2261.718 v1 276
2265.608 v1 276
2269.553 v1 276
2274.817 v1 276
2281.861 v1 276
2138.937 v1 276
2289.899 v1 276
2131.903 v1 276
2119.55 v1 276
1929.585 v1 276
1938.181 v1 276
1943.723 v1 276
1948.102 v1 276
1952.853 v1 276
1958.256 v1 276
1964.491 v1 276
1971.006 v1 276
1976.655 v1 276
1981.359 v1 276
1985.209 v1 276
1989.363 v1 276
1993.918 v1 276
1998.856 v1 276
2002.904 v1 276
2006.767 v1 276
2010.747 v1 276
2015.253 v1 276
2032.286 v1 276
2044.145 v1 276
2051.166 v1 276
2057.777 v1 276
2078.052 v1 276
2083.832 v1 276
2090.44 v1 276
2109.029 v1 276
2114.825 v1 276
2125.174 v1 276
2305.905 v1 276
2319.508 v1 276
2325.476 v1 276
2646.429 v1 276
2651.539 v1 276
2681.181 v1 276
2687.589 v1 276
2694.983 v1 276
2715.091 v1 276
2721.66 v1 276
2726.626 v1 276
2731.513 v1 276
2736.419 v1 276
2743.477 v1 276
2748.887 v1 276
2753.902 v1 276
2759.232 v1 276
2765.484 v1 276
2770.718 v1 276
2774.602 v1 276
2778.285 v1 276
2782.062 v1 276
2785.716 v1 276
2789.641 v1 276
2794.562 v1 276
2801.371 v1 276
2830.924 v1 276
2841.502 v1 276
2849.883 v1 276
2857.69 v1 276
2641.252 v1 276
2635.017 v1 276
2615.454 v1 276
2608.978 v1 276
2330.981 v1 276
2375.94 v1 276
2387.328 v1 276
2396.916 v1 276
2404.766 v1 276
2426.317 v1 276
2434.841 v1 276
2440.522 v1 276
2445.063 v1 276
2449.921 v1 276
2454.132 v1 276
2458.375 v1 276
2462.559 v1 276
1921.921 v1 276
2466.992 v1 276
2474.974 v1 276
2479.092 v1 276
2483.752 v1 276
2490.746 v1 276
2508.924 v1 276
2522.319 v1 276
2529.557 v1 276
2538.747 v1 276
2560.062 v1 276
2569.304 v1 276
2576.77 v1 276
2582.27 v1 276
2602.822 v1 276
2471.067 v1 276
1911.936 v1 276
1899.943 v1 276
1892.73 v1 276
1255.067 v1 276
1263.081 v1 276
1269.132 v1 276
1273.863 v1 276
1278.768 v1 276
1284.619 v1 276
1290.298 v1 276
1296.521 v1 276
1336.776 v1 276
1343.051 v1 276
1353.451 v1 276
1371.688 v1 276
1378.034 v1 276
1383.789 v1 276
1389.594 v1 276
1396.978 v1 276
1404.704 v1 276
1413.31 v1 276
1418.878 v1 276
1425.208 v1 276
1434.55 v1 276
1439.414 v1 276
1443.466 v1 276
1447.727 v1 276
1452.66 v1 276
1458.256 v1 276
1463.472 v1 276
1249.929 v1 276
1245.6 v1 276
1241.557 v1 276
1237.802 v1 276
1042.158 v1 276
1048.031 v1 276
1053.827 v1 276
1058.83 v1 276
1063.479 v1 276
1069.409 v1 276
1077.92 v1 276
1086.194 v1 276
1113.911 v1 276
1119.857 v1 276
1127.483 v1 276
1151.531 v1 276
1158.794 v1 276
1468.682 v1 276
1164.903 v1 276
1176.72 v1 276
1183.895 v1 276
1190.545 v1 276
1196.309 v1 276
1201.528 v1 276
1206.743 v1 276
1211.217 v1 276
1215.797 v1 276
1220.21 v1 276
1224.178 v1 276
1227.654 v1 276
1231.039 v1 276
1234.39 v1 276
1170.557 v1 276
1459.268 v1 275
1474.048 v1 276
1484.571 v1 276
1709.199 v1 276
1714.557 v1 276
1719.834 v1 276
1724.166 v1 276
1728.053 v1 276
1731.716 v1 276
1736.479 v1 276
1743.579 v1 276
1750.006 v1 276
1754.651 v1 276
1759.08 v1 276
1763.197 v1 276
1767.168 v1 276
1771.733 v1 276
1776.492 v1 276
1781.129 v1 276
1785.474 v1 276
1790.293 v1 276
1796.443 v1 276
1808.589 v1 276
1845.982 v1 276
1851.864 v1 276
1857.11 v1 276
1862.038 v1 276
1867.16 v1 276
1873.809 v1 276
1881.91 v1 276
1704.529 v1 276
1700.044 v1 276
1694.821 v1 276
1688.935 v1 276
1489.046 v1 276
1493.115 v1 276
1497.071 v1 276
1501.052 v1 276
1504.577 v1 276
1508.186 v1 276
1512.281 v1 276
1517.251 v1 276
1529.86 v1 276
1540.87 v1 276
1571.373 v1 276
1578.905 v1 276
1585.699 v1 276
1479.573 v1 276
1592.425 v1 276
1603.86 v1 276
1609.151 v1 276
1613.826 v1 276
1618.666 v1 276
1625.148 v1 276
1631.735 v1 276
1639.259 v1 276
1647.834 v1 276
1656.025 v1 276
1662.18 v1 276
1668.668 v1 276
1675.809 v1 276
1681.129 v1 276
1598.631 v1 276
1091.808 v1 270
1450.555 v1 275
1437.861 v1 275
1143.78 v1 274
1154.752 v1 274
1162.515 v1 274
1170.565 v1 274
1179.083 v1 274
1186.374 v1 274
1193.13 v1 274
1202.075 v1 274
1210.298 v1 274
1216.387 v1 274
1225.57 v1 274
1231.794 v1 274
1237.67 v1 274
1244.126 v1 274
1251.369 v1 274
1263.782 v1 274
1270.679 v1 274
1276.84 v1 274
1282.519 v1 274
1288.041 v1 274
1293.654 v1 274
1301.172 v1 274
1316.046 v1 274
1324.868 v1 274
1334.51 v1 274
1340.555 v1 274
1346.386 v1 274
1128.143 v1 274
1355.219 v1 274
1121.55 v1 274
1108.664 v1 274
888.556 v1 274
897.527 v1 274
905.441 v1 274
931.944 v1 274
954.027 v1 274
960.325 v1 274
966.867 v1 274
976.174 v1 274
982.125 v1 274
988.347 v1 274
997.039 v1 274
1005.171 v1 274
1014.753 v1 274
1023.409 v1 274
1033.945 v1 274
1041.722 v1 274
1049.568 v1 274
1055.923 v1 274
1061.302 v1 274
1066.502 v1 274
1072.4 v1 274
1079.157 v1 274
1084.667 v1 274
1089.699 v1 274
1094.654 v1 274
1099.32 v1 274
1103.563 v1 274
1115.455 v1 274
1365.503 v1 274
1371.038 v1 274
1375.316 v1 274
1608.135 v1 274
1612.904 v1 274
1617.857 v1 274
1623.794 v1 274
1631.85 v1 274
1640.177 v1 274
1655.343 v1 274
1670.017 v1 274
1679.56 v1 274
1688.749 v1 274
1695.367 v1 274
1700.373 v1 274
1705.427 v1 274
1712.944 v1 274
1719.4 v1 274
1724.102 v1 274
1728.04 v1 274
1732.206 v1 274
1737.652 v1 274
1749.198 v1 274
1755.684 v1 274
1760.495 v1 274
1765.034 v1 274
1769.706 v1 274
1774.591 v1 274
1779.607 v1 274
1785.732 v1 274
1603.343 v1 274
1598.449 v1 274
1590.814 v1 274
1584.059 v1 274
1379.455 v1 274
1384.211 v1 274
1388.929 v1 274
1395.576 v1 274
1409.908 v1 274
1416.125 v1 274
1420.985 v1 274
1425.927 v1 274
1431.898 v1 274
1437.5 v1 274
1442.355 v1 274
1447.347 v1 274
1452.921 v1 274
881.955 v1 274
1462.78 v1 274
1480.606 v1 274
1487.062 v1 274
1493.023 v1 274
1497.994 v1 274
1502.445 v1 274
1506.706 v1 274
1511.112 v1 274
1516.178 v1 274
1523.314 v1 274
1533.829 v1 274
1566.216 v1 274
1572.856 v1 274
1577.863 v1 274
1471.824 v1 274
1793.191 v1 274
876.723 v1 274
867.98 v1 274
2794.552 v1 273
2829.158 v1 273
2841.528 v1 273
2851.903 v1 273
2858.301 v1 273
2863.718 v1 273
2867.958 v1 273
2872.495 v1 273
2878.287 v1 273
2903.867 v1 273
2912.903 v1 273
2941.904 v1 273
2949.061 v1 273
2956.335 v1 273
2962.167 v1 273
2968.425 v1 273
